Country,Description,Designation,Points,Price,State,Region_1,Region_2,Taster_Name,Taster_Twitter,Title,Variety,Winery,Website
US,"Pungent, spicy earth and cinnamon rise out of the wine's bouquet, inviting one to enjoy a structured expression of cranberry, raspberry and black tea. The tannin structure is well managed and the oak strong, yet integrated. Gap's Crown is among the vineyards that figure into the blend, along with several Dutton family properties. This is fresh and focused.",NULL,92,46,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Patz & Hall 2013 Pinot Noir (Sonoma Coast)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"Raspberry liqueur and orange-cranberry flavors combine effortlessly in this beautifully made, refined wine. It's bright in acidity while offering a dense body and youthful oak tones. Black tea, cola, plum and streaks of freshly tilled earth make it memorable on the palate, accented by rose petals and cranberry.","Toboni Vineyard",92,55,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Gary Farrell 2014 Toboni Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"Rich and textural, this gloriously mixes raspberries, cherries, baking spices, cola, cocoa and coconut components, all woven together seamlessly. It's forward and juicy, yet built for medium-term aging. Drink now through 2026.","Dundee Hills",92,45,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Domaine Drouhin Oregon 2014 Dundee Hills Pinot Noir (Dundee Hills)","Pinot Noir","Domaine Drouhin Oregon",www.drouhin.com
US,"Ripe red cherries and red currants provide the fruit scents for the savory smoked pork and sanguine raw-beef qualities that power the nose on this single-vineyard bottling. Those bloody meats mix with elderberry, ripe red plum, lavender and allspice once sipped, proving complex and tangy but with lingering dark-fruit flavors.","Rosella's Vineyard",92,50,California,"Santa Lucia Highlands","Central Coast","Matt Kettmann",@mattkettmann,"Loring Wine Company 2014 Rosella's Vineyard Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"Roughly 75% of the fruit was fermented with the stems, using native yeast. The richly perfumed nose of this wine mixes floral tones with hints of body powder and a touch of cocoa. This is a sensuous wine, with a beguiling palate loaded with plum, cherry, mocha and sassafras.","Whole Cluster Cuvée",92,85,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2013 Whole Cluster Cuvée Pinot Noir (Dundee Hills)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"Showing a light whiff of funk, this seems a bit reductive at first, but opens gracefully with adequate aeration. Black cherry and dark chocolate flavors combine and thread into a medium finish with some of that same earthy character.","Red Hills Estate",92,85,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2012 Red Hills Estate Pinot Noir (Dundee Hills)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"Showing an enormous blast of cherries and raspberries, this Pinot is saved from being a fruit bomb by earthy, mushroomy complexities and a hit of acidity that makes the mouth water. It's way too young now, and should easily take 5–7 years in the cellar to come around.","Pisoni Vineyard",92,80,California,"Santa Lucia Highlands","Central Coast",NULL,NULL,"Patz & Hall 2008 Pisoni Vineyard Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"Silky carpets of cherry grenadine invite one into this vineyard-designate, framed by seductive streaks of herbes de Provence and earthy black tea. Juicy and generous on the palate, the wine is also complex and restrained, its finish wrapped in toasty, subtle oak.","Bacigalupi Vineyard",92,60,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Gary Farrell 2012 Bacigalupi Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"Silky in blueberry and boysenberry fruit, this is a balanced Pinot, tending toward black and blue fruit over red, with a bouquet of rose petals and truffled earth. With just a sprinkling of cinnamon and nutmeg, it develops spiciness on the palate, finishing light and bright.","Meredith Estate",92,57,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2012 Meredith Estate Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Simply delicious, this smells like plump red cherries, tastes generously fruity and feels rich in texture. A spicy cinnamon aroma comes up on the second sniff, and the flavors add black cherry and cedar. The mouthfeel is rather soft, as the acid and tannins are moderate, and the body is full but not heavy.","Sangiacomo Roberts Road Vineyard",92,48,California,"Sonoma Coast",Sonoma,"Jim Gordon",@gordone_cellars,"Saxon Brown 2012 Sangiacomo Roberts Road Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir","Saxon Brown",www.saxonbrown.com
US,"Smooth and medium-bodied, this is a rounded, lovely expression of rhubarb compote and black tea that's softly layered on the palate. Rose petals invite first before wild blueberry and nutmeg make their mark, supported by juicy acidity and a grippy length of tannin.",NULL,92,45,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2014 Pinot Noir (Sonoma Coast)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Sourced from several vineyards within the AVA, this shows lightly peppery Bing cherries with streaks of sassafras, cola and dark chocolate. The wine gains amplitude and weight as it breathes open. The finish brings flavors of cherry pie and a hint of butter.","The Kilmore",92,42,Oregon,"Willamette Valley",NULL,"Paul Gregutt",@paulgwine ,"Owen Roe 2014 The Kilmore Pinot Noir","Pinot Noir","Owen Roe",www.owenroe.com
US,"Spicy and assertive, this young, cellar-worthy Pinot Noir just hints at the complexity within. Give it plenty of air time and it opens aromatically with allspice, sandalwood, perhaps some cola and pine needle. The tart and tangy berry fruit is still compact and primary, but fully ripe and nicely sculpted into a well-defined wine from start to finish.","Arcus Estate",92,100,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2008 Arcus Estate Pinot Noir (Dundee Hills)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"Stash this one in the cellar unil 2019 or 2020. Tasted in January 2014, it's tannic, tart in acidity and enormously rich in red cherry jam, pomegranate and persimmon fruit flavors, enriched with sweet, smoky oak. A real beauty from this well-respected vineyard.","Garys' Vineyard",92,50,California,"Santa Lucia Highlands","Central Coast",NULL,NULL,"Loring Wine Company 2012 Garys' Vineyard Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"Subtlety and a savory quality help this wine stand out from the rest of the Goldeneye lineup. It has meaty, slightly peppery aromas along with subtle cherry scents, a plush, almost soft texture and delicious, moderately ripe flavors like pomegranate and black cherry.","Confluence Vineyard",92,82,California,"Anderson Valley",NULL,"Jim Gordon",@gordone_cellars,"Goldeneye 2012 Confluence Vineyard Pinot Noir (Anderson Valley)","Pinot Noir",Goldeneye,www.goldeneyewinery.com
US,"Sultry, silky and sexy on the nose with rich baking and red-spice notes, this appellation blend by Brian Loring also shows ripe but acidic raspberry fruit, rose buds and cooked berries. The palate is bursting with cranberry and black raspberries, enhanced by graphite, nutmeg and black peppercorns. It finishes tight and clean, with a camphor lift.",NULL,92,36,California,"Sta. Rita Hills","Central Coast","Matt Kettmann",@mattkettmann,"Loring Wine Company 2014 Pinot Noir (Sta. Rita Hills)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"Tasted in December, this Pinot was going through an awkward phase. It's like the cherry and currant fruit, new oak, acids and tannins are groping for each other in a dark room. Need time to show its complexity, and should begin to resolve well into 2009.","Great Oak Vineyard",92,38,California,"Russian River Valley",Sonoma,NULL,NULL,"Joseph Swan Vineyards 2005 Great Oak Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Joseph Swan Vineyards",www.swanwinery.com
US,"The flavors are deep and delicious in this Pinot with notes of cherries, currants and raspberries, along with a hint of raisins. It's tannic enough to warrant a little time in the cellar. Your window begins to open in 2016, but this isn't an extended ager.","Olivet Lane",92,62,California,"Russian River Valley",Sonoma,NULL,NULL,"Merry Edwards 2011 Olivet Lane Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"The Looney Vineyard bottling is the outlier in the Archery Summit lineup—a different AVA and a non-estate vineyard. The Ribbon Ridge AVA is a subset of a subset within the Willamette Valley, and it may be the hidden gem for producing great Pinot Noir. This wine is sensual, spirited, spicy and smooth. The cherry and raspberry fruit is highlighted with bright acidity and whiffs of baking spices. The new oak is gently applied and the use of wild yeasts may have added some textural nuances also.","Looney Vineyard",92,85,Oregon,"Ribbon Ridge","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2008 Looney Vineyard Pinot Noir (Ribbon Ridge)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"The only Ribbon Ridge cuvée from Archery Summit, it makes a welcome addition to the lineup. Tart cranberry and pie-cherry fruit, citrus flesh and rind, hints of marjoram and Italian herbs combine seamlessly. Superb balance and excellent length make this a fine candidate for cellaring until 2022.","Looney Vineyard",92,85,Oregon,"Ribbon Ridge","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2011 Looney Vineyard Pinot Noir (Ribbon Ridge)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"The producer expertly captures the mix of coolness and intensity so true to the appellation, a tangle of brooding black cherry, blackberry and underlying smoke, that's both decadent and succulent on the palate, deeply satisfying in its finish of chocolate and black licorice.",NULL,92,65,California,"Green Valley",Sonoma,"Virginie Boone",@vboone,"La Crema 2013 Pinot Noir (Green Valley)","Pinot Noir","La Crema",www.lacrema.com
US,"The vineyard is in a very cool, damp part of the valley, and this particular bottling always shows a dry finish, considerable tannins and an earthiness not found in warmer parts of the appellation. This 2008 follows those lines. It has a dense core of sour cherry candy fruit, with some superripe currants. Will age interestingly over the decade.","Trenton Estate Vineyard",92,52,California,"Russian River Valley",Sonoma,NULL,NULL,"Joseph Swan Vineyards 2008 Trenton Estate Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Joseph Swan Vineyards",www.swanwinery.com
US,"The vineyard is in the cooler Green Valley, and this Pinot shows its terroir in the vital acidity that brightens pure, intense cherry, blueberry and blackberry fruit flavors. It's an elegant wine, but tannic. Give it 4–6 years in the cellar.","Dutton Ranch Emereld Ridge Vineyard",92,58,California,"Russian River Valley",Sonoma,NULL,NULL,"Dutton-Goldfield 2010 Dutton Ranch Emereld Ridge Vineyard Pinot Noir (Russian River Valley)","Pinot Noir",Dutton-Goldfield,www.duttongoldfield.com
US,"The vineyard is near Sebastopol and the Green Valley, and the wine shows its cool-climate origins in the brisk terroir that gives the raspberry, sweet red cherry and persimmon fruit such bite. It's enormously attractive to drink now for sheer lusciousness, but has the integrity to age for 10–15 years, perhaps longer, depending on your taste for older Pinot.","Hallberg Vineyard",92,55,California,"Russian River Valley",Sonoma,NULL,NULL,"Gary Farrell 2010 Hallberg Vineyard Pinot Noir (Russian River Valley)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"The vineyard isn't well-known but deserves to be. It's down the hill from Bien Nacido, in the sweet spot of Santa Maria Valley. Loring's '06 bottling is rich and ripe in cherries, currants, cola and tobacco, but more than that, has a textural complexity that gives it great interest value. Should age, too. Drink now–2012.","Rancho Ontiveros Vineyard",92,50,California,"Santa Maria Valley","Central Coast",NULL,NULL,"Loring Wine Company 2006 Rancho Ontiveros Vineyard Pinot Noir (Santa Maria Valley)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"The vineyard was planted in 2002 and the fruit shows young exuberance, to judge by the purity of raspberry, strawberry and persimmon fruit, accented with oak. The excellent 2012 vintage brings a superb balance of acidity, and while there's some heat from alcohol, it's nothing that a superb steak can't handle. Give the wine until 2020 to let all the parts integrate and mellow.","Graham Family Vineyard",92,50,California,"Green Valley",Sonoma,NULL,NULL,"Loring Wine Company 2012 Graham Family Vineyard Pinot Noir (Green Valley)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
